market,identifier,fiscal_year,market_cap_usd,revenue_usd,operating_income_usd,net_income_usd,currency,source
US,VTN,,224381048,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VTOL,2025,1223615980,1490512000,158806000,129427000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTR,2025,43400371172,5833980000,,261518000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTRS,2025,18918157864,14299900000,-2663100000,-3514900000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTS,2025,668024470,273989000,17129000,25277000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTSI,2025,35955894,185971,437495,249840,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTVT,2025,140815496,0,-32808000,-31080000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VUZI,2025,227853627,1581000,-32507894,-32273128,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VVOS,2025,6855596,17443000,-19894000,-21230000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VVV,2025,5089964913,1710300000,389900000,210700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VVX,2025,2216794107,4480038000,194270000,77882000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VWAV,2025,118941501,,-332119,-332119,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VYGR,2025,216610314,40374000,-131844000,-119721000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VYNE,2025,21989539,501000,-43637000,-39834000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VYX,2025,1103146436,2687000000,26000000,62000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VZ,2025,183160891587,138191000000,29259000000,17608000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VZLA,,1146111530,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,W,2025,12607645602,12457000000,17000000,-313000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAB,2025,45562609335,11167000000,1793000000,1183000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WABC,2025,1375454645,,,116173000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAFD,2025,2802590046,29650000,,226068000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAFDP,2025,1235260220,29650000,,226068000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAFU,2025,6704050,10692613,2011968,1672443,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAI,2025,5746389,8038370,-24243667,-24020717,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAL,2025,8974490665,135800000,,990600000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WALD,2025,200726700,272071000,-217538000,-248056000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WASH,2025,693510945,229048000,,52244000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAT,2025,36280164352,661705000,151745000,642629000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WATT,2025,130541127,575368,-10015000,-9593000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WAVE,,410177964,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WAY,2025,3865029754,1099278000,249305000,-19125000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WB,2025,1778669421,1150054000,464825000,461075000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WBD,2025,67780440739,37296000000,738000000,-3079000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WBI,2025,4087635080,525553000,78862000,16424000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WBS,2025,12292140271,2899413000,1470149000,1002802000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WBTN,2025,1618759718,1382705000,-63511000,-373387000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WBUY,2025,4576722,18834099,-6616458,-8692909,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WBX,,63504354,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WCC,2025,16761788582,23510900000,1233000000,642500000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WCN,2025,42553668918,9466915000,1710174000,1076557000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WCT,2025,3249248,1348084,-6323966,-7322805,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WD,2025,1851312171,1234306000,9494000,56985000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WDAY,2025,30360005000,7259000000,183000000,-367000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WDC,2025,224002023294,6255000000,-548000000,-1684000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WDFC,2025,3299802786,619985000,103793000,90994000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WDS,,36263485228,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WEAV,2025,492113452,239024000,-30610000,-28052000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WEC,2025,38539862221,9800100000,2244900000,1555500000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WELL,2025,160291994162,10838034000,,961837000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WEN,2025,1552893418,2176891000,343452000,165075000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WENN,2025,,,-756684,6877026,USD,SEC_COMPANYFACTS
US,WERN,2025,2611427009,2974396000,11657000,-22998000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WEST,2025,816560142,1188952000,-45458000,-90445000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WETH,2025,13363318,45136818,9966327,7160510,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WETO,2025,7838380,4968599,-1866833,-1742567,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WEX,2025,4733414905,2660800000,663900000,304100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WEYS,2025,366799133,276169000,29172000,23078000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WF,2025,13994520347,,,1086857000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WFC,2025,256352073912,85063000000,,21338000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WFCF,2025,60723276,24892000,1206000,1536000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WFF,2025,14761393,7403835,-1517833,-4750143,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WFG,,5309782170,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WFRD,2025,5822355625,4331000000,756000000,457000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WGO,2025,891318196,2798200000,57200000,25700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WGRX,2025,7968066,23337860,-93749097,-101274530,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WGS,2025,2065692919,427539000,-13077000,-175767000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WH,2025,6476180298,1429000000,402000000,193000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WHD,2025,4020869780,1079051000,250501000,201642000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WHG,2025,191657156,97762000,4973000,7077000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WHK,,711621265,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WHLR,2025,737851,99445000,43222000,14837000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WHR,2025,2465871523,15524000000,838000000,341000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WHWK,2025,233957481,7145000,-114400000,-63691000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WILC,,459560927,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WIMI,2025,14294379,60073613,-5498681,49384817,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WINA,2025,1488454243,86055700,54593900,41654100,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WING,2025,4521965426,460055000,112594000,70175000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WIT,,22864739158,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WIX,2025,2555027531,1561665000,-24380000,33137000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WK,2025,2755459398,884568000,-42441000,-127525000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WKC,2025,1728624481,36916600000,-564700000,-611700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WKEY,2025,80786171,19289000,-47694000,-38154000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WKHS,2025,33565833,21211000,-47440000,-51588000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WKSP,2025,17404476,16101738,-18813426,-19352297,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WLDN,2025,1197817738,152386000,7036000,52557000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WLDS,2025,3743992,647000,-8332000,-8107000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WLFC,2025,1713812118,730241000,104292000,108612000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WLK,2025,9498394453,11170000000,-1578000000,-1471000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WLTH,,1342010526,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WLY,2025,2383198667,1872987000,52261000,-200319000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WLYB,2025,2373046596,1872987000,52261000,-200319000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WM,2025,89595566029,25204000000,4308000000,2709000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WMB,2025,91284590500,11950000000,4196000000,2768000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WMG,2025,13882797278,6707000000,694000000,365000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WMK,2025,1941708527,4957709000,57667000,47817000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WMS,2025,11810861753,2874473000,732131000,513291000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WMT,2025,912314194329,648125000000,27012000000,16270000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WNC,2025,563741183,380890000,307505000,211639000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WNEB,2025,287589151,,,15068000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WNW,2025,4922610,7081133,-8788595,-18192303,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WOK,2025,36217,,,-1201023,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WOLF,2025,2344461476,807200000,-445300000,-864200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WOOF,2025,884378753,5961467000,120433000,9066000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WOR,2025,2665572035,1418496000,29819000,269170000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WPC,2025,16351277698,1716485000,209879000,472915000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WPM,,50266304609,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WPP,,3503950065,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WPRT,2025,40359842,23318000,-14229000,-61626000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WRAP,2025,72454151,4672000,-13485000,-10335000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WRB,2025,26407449984,14707856000,,1784779000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WRBY,2025,3719498803,871905000,-5336000,-63197000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WRD,,1919343319,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WRLD,2025,1034861634,573213402,,77345227,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WRN,,502034426,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WS,2025,1770600879,3607700000,120300000,99700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSBC,2025,3717378644,,,223105000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSBF,2025,372435082,,,9375000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSBK,2025,,,,-874000,USD,SEC_COMPANYFACTS
US,WSC,2025,5141153857,2281446000,181454000,476457000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSE,,15049120527,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WSFS,2025,3997242953,963949000,,287249000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSHP,,210993147,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WSM,2025,28280381030,7806816000,1415722000,1088437000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSO,2025,16613888118,7239290000,720347000,587588000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSO.B,,14230136900,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WSR,2025,974429804,38003000,,3748000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WST,2025,24992293207,3074100000,584900000,493700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WSTN,,81355500,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WT,2025,2583942706,493753000,174195000,102546000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTBA,2025,453884032,,,32560000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTF,,134582547,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WTFC,2025,10806816705,265635000,,622626000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTG,2025,,,-10299,-10299,USD,SEC_COMPANYFACTS
US,WTI,2025,470881414,501462000,-52803000,-150062000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTM,2025,5175763541,3735000000,,1201800000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTO,,1317565,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,WTRG,2025,10865979579,2474615000,692097000,498226000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTS,2025,11966961067,2438500000,448100000,340800000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTTR,2025,2702112523,1407344000,28806000,21467000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WTW,2025,24970155895,9708000000,2234000000,1613000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WU,2025,2379193317,4050700000,757300000,499600000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WULF,2025,12864027464,168455000,-186213000,-661416000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WVE,2025,1095730540,42727000,-215383000,-204378000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WVVI,2025,12747594,37197122,-1436172,-917685,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WW,2025,163229757,363568000,21203000,1118103000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WWD,2025,25261047664,3567064000,,442111000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WWR,2025,63132114,0,-11236000,-27326000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WWW,2025,1345038420,2242900000,-68200000,-39200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WXM,2025,52625039,13397793,-2871488,-3288107,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WY,2025,17611475275,6905000000,731000000,324000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WYFI,2025,1405171320,79164252,-26820776,-24682538,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WYHG,2025,46430281,135192629,,7913888,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WYNN,2025,10311211526,6717660000,1118384000,409135000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,WYY,2025,163660530,150545364,-2784740,-2751112,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XAIR,2025,5711708,3705000,-44537000,-48479000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XBIO,2025,6885540,2976411,-2834582,-2680860,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XBIT,2025,70731536,,-55685000,-45540000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XBP,2025,28831723,431661000,9671000,-215150000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XCBE,2025,,,,-69205,USD,SEC_COMPANYFACTS
US,XCH,2025,61969953,25100392,-32615853,-32502645,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XCUR,2025,14532576,0,-4233000,-4946000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XE,,7590918897,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,XEL,2025,51034036530,2951000000,2583000000,1771000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XELB,2025,10706059,31706000,-13231000,-17572000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XENE,2025,5793166412,16000,-373070000,-345910000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XERS,2025,1335386295,291845000,24896000,-62255000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XFLT,,627970359,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,XFOR,2025,397557519,6500000,-86883000,-79199000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XGN,2025,115481614,66575000,-14070000,-15115000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XHG,2025,47424092,51309000,-101186000,-105129000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XHLD,2025,7204654,3104000,-13426000,-19509000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XHR,2025,1897035597,1078500000,107533000,66899000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XLO,2025,60557030,43766000,-41982000,-35036000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XMAX,2025,563516608,16722703,-1928732,-5561705,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XMTR,2025,4980054195,686631000,-45516000,-61748000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XNCR,2025,1144375534,125576000,-177502000,-92137000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XNDU,2025,3301536515,,-12000,-12000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XNET,2025,1723426207,460428000,6630000,1047610000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XOM,2025,564251657163,332238000000,,29764000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XOMA,2025,529294171,52149000,11384000,31712000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XOS,2025,38961446,55961000,-45874000,-50159000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XP,,8425160568,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,XPEL,2025,1336569968,476200000,62649000,51589000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XPER,2025,398722227,448105000,-43731000,-56339000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XPEV,2025,12167706989,895681000,-658045000,-418696000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XPL,2025,69475071,0,1843000,-5368000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XPO,2025,24195848884,8157000000,656000000,189000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XPOF,2025,349388375,11092000,19848000,-53671000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XPON,2025,5227302,9651870,-10703505,-6235187,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XPRO,2025,1618150688,1607095000,81138000,-23360000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XRAY,2025,2175547777,3680000000,-422000000,-598000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XRN,2025,495247339,148208000,,-6883000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XRPN,2025,,,-1706183,1771983,USD,SEC_COMPANYFACTS
US,XRTX,,3403528,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,XRX,2025,417176247,7022000000,,1000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XSLL,2025,,,-76662,-76662,USD,SEC_COMPANYFACTS
US,XTIA,2025,67143742,22490000,-42821000,-68491000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XTLB,,5463372,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,XTNT,2025,59190969,133927000,7284000,-16449000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XWEL,2025,8866479,29210000,-15670000,-16106000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XXI,2025,3457006406,,-14557205,-217339312,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XXII,2025,1993026,8926000,-11566000,-5054000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XYF,2025,272270715,1092423164,233098050,209428183,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XYL,2025,27760223047,9035000000,1223000000,950000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XYZ,2025,46397334855,24193683000,1708406000,1304210000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,XZO,2025,1551977600,216980000,105990000,82749000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YAAS,2025,18345244,539474,-2855315,-9646142,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YALA,2025,850242327,341938110,122217195,148139844,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YB,,706409481,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,YCBD,2025,7191075,19190468,-2162590,-2040902,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YCY,2025,,,-496709,585266,USD,SEC_COMPANYFACTS
US,YDDL,2025,114868333,65822739,11858388,11811614,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YDES,2025,174953425,350131,-9847,13560,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YDKG,2025,4685435,28151000,-45062000,-28053000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YELP,2025,1345622527,1464955000,184521000,145600000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YETI,2025,3792082858,1868494000,213557000,165387000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YEXT,2025,464650018,404322000,-6201000,-65938000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YHC,2025,19022911,1120622,-11428655,-25522618,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YHGJ,2025,8271303,,-2050000,28400000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YHNA,2025,,,,1325117,USD,SEC_COMPANYFACTS
US,YI,2025,36507401,1795488000,-340000,-3219000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YIBO,2025,62195932,155248000,-11342000,-8252000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,YJ,2025,6895756,45333000,-20508000,-19059000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
